Freq.	V(n003)
5.88843655355565e+00	(-4.83830791226679e+01dB,-9.00003691693288e+01°)
5.90201080171820e+00	(-4.83630791216946e+01dB,-9.00003700203520e+01°)
5.91561634175450e+00	(-4.83430791207168e+01dB,-9.00003708733370e+01°)
5.92925324579975e+00	(-4.83230791197344e+01dB,-9.00003717282884e+01°)
5.94292158615548e+00	(-4.83030791187476e+01dB,-9.00003725852106e+01°)
5.95662143528986e+00	(-4.82830791177562e+01dB,-9.00003734441082e+01°)
5.97035286583812e+00	(-4.82630791167602e+01dB,-9.00003743049858e+01°)
5.98411595060295e+00	(-4.82430791157596e+01dB,-9.00003751678480e+01°)
5.99791076255485e+00	(-4.82230791147544e+01dB,-9.00003760326992e+01°)
6.01173737483253e+00	(-4.82030791137446e+01dB,-9.00003768995441e+01°)
6.02559586074333e+00	(-4.81830791127300e+01dB,-9.00003777683873e+01°)
6.03948629376355e+00	(-4.81630791117108e+01dB,-9.00003786392334e+01°)
6.05340874753888e+00	(-4.81430791106870e+01dB,-9.00003795120870e+01°)
6.06736329588480e+00	(-4.81230791096583e+01dB,-9.00003803869527e+01°)
6.08135001278692e+00	(-4.81030791086250e+01dB,-9.00003812638353e+01°)
6.09536897240144e+00	(-4.80830791075868e+01dB,-9.00003821427392e+01°)
6.10942024905546e+00	(-4.80630791065439e+01dB,-9.00003830236692e+01°)
6.12350391724748e+00	(-4.80430791054962e+01dB,-9.00003839066300e+01°)
6.13762005164768e+00	(-4.80230791044436e+01dB,-9.00003847916262e+01°)
6.15176872709842e+00	(-4.80030791033861e+01dB,-9.00003856786625e+01°)
6.16595001861456e+00	(-4.79830791023238e+01dB,-9.00003865677437e+01°)
6.18016400138390e+00	(-4.79630791012566e+01dB,-9.00003874588744e+01°)
6.19441075076755e+00	(-4.79430791001845e+01dB,-9.00003883520594e+01°)
6.20869034230037e+00	(-4.79230790991074e+01dB,-9.00003892473033e+01°)
6.22300285169133e+00	(-4.79030790980253e+01dB,-9.00003901446111e+01°)
6.23734835482393e+00	(-4.78830790969382e+01dB,-9.00003910439873e+01°)
6.25172692775659e+00	(-4.78630790958461e+01dB,-9.00003919454368e+01°)
6.26613864672309e+00	(-4.78430790947490e+01dB,-9.00003928489644e+01°)
6.28058358813291e+00	(-4.78230790936468e+01dB,-9.00003937545748e+01°)
6.29506182857171e+00	(-4.78030790925396e+01dB,-9.00003946622729e+01°)
6.30957344480166e+00	(-4.77830790914272e+01dB,-9.00003955720634e+01°)
6.32411851376192e+00	(-4.77630790903097e+01dB,-9.00003964839512e+01°)
6.33869711256900e+00	(-4.77430790891870e+01dB,-9.00003973979411e+01°)
6.35330931851716e+00	(-4.77230790880591e+01dB,-9.00003983140380e+01°)
6.36795520907889e+00	(-4.77030790869261e+01dB,-9.00003992322467e+01°)
6.38263486190521e+00	(-4.76830790857878e+01dB,-9.00004001525721e+01°)
6.39734835482621e+00	(-4.76630790846442e+01dB,-9.00004010750191e+01°)
6.41209576585134e+00	(-4.76430790834954e+01dB,-9.00004019995925e+01°)
6.42687717316992e+00	(-4.76230790823413e+01dB,-9.00004029262973e+01°)
6.44169265515149e+00	(-4.76030790811818e+01dB,-9.00004038551384e+01°)
6.45654229034628e+00	(-4.75830790800170e+01dB,-9.00004047861207e+01°)
6.47142615748555e+00	(-4.75630790788468e+01dB,-9.00004057192491e+01°)
6.48634433548210e+00	(-4.75430790776712e+01dB,-9.00004066545285e+01°)
6.50129690343062e+00	(-4.75230790764902e+01dB,-9.00004075919641e+01°)
6.51628394060814e+00	(-4.75030790753037e+01dB,-9.00004085315606e+01°)
6.53130552647444e+00	(-4.74830790741118e+01dB,-9.00004094733232e+01°)
6.54636174067246e+00	(-4.74630790729144e+01dB,-9.00004104172567e+01°)
6.56145266302877e+00	(-4.74430790717114e+01dB,-9.00004113633662e+01°)
6.57657837355392e+00	(-4.74230790705029e+01dB,-9.00004123116567e+01°)
6.59173895244293e+00	(-4.74030790692888e+01dB,-9.00004132621333e+01°)
6.60693448007567e+00	(-4.73830790680691e+01dB,-9.00004142148009e+01°)
6.62216503701733e+00	(-4.73630790668437e+01dB,-9.00004151696647e+01°)
6.63743070401880e+00	(-4.73430790656127e+01dB,-9.00004161267296e+01°)
6.65273156201712e+00	(-4.73230790643761e+01dB,-9.00004170860009e+01°)
6.66806769213593e+00	(-4.73030790631337e+01dB,-9.00004180474834e+01°)
6.68343917568585e+00	(-4.72830790618856e+01dB,-9.00004190111824e+01°)
6.69884609416497e+00	(-4.72630790606317e+01dB,-9.00004199771030e+01°)
6.71428852925923e+00	(-4.72430790593720e+01dB,-9.00004209452502e+01°)
6.72976656284288e+00	(-4.72230790581065e+01dB,-9.00004219156293e+01°)
6.74528027697892e+00	(-4.72030790568352e+01dB,-9.00004228882453e+01°)
6.76082975391952e+00	(-4.71830790555580e+01dB,-9.00004238631034e+01°)
6.77641507610645e+00	(-4.71630790542750e+01dB,-9.00004248402088e+01°)
6.79203632617154e+00	(-4.71430790529860e+01dB,-9.00004258195666e+01°)
6.80769358693711e+00	(-4.71230790516910e+01dB,-9.00004268011822e+01°)
6.82338694141639e+00	(-4.71030790503901e+01dB,-9.00004277850605e+01°)
6.83911647281399e+00	(-4.70830790490831e+01dB,-9.00004287712070e+01°)
6.85488226452631e+00	(-4.70630790477702e+01dB,-9.00004297596267e+01°)
6.87068440014201e+00	(-4.70430790464511e+01dB,-9.00004307503250e+01°)
6.88652296344245e+00	(-4.70230790451260e+01dB,-9.00004317433071e+01°)
6.90239803840211e+00	(-4.70030790437948e+01dB,-9.00004327385782e+01°)
6.91830970918905e+00	(-4.69830790424574e+01dB,-9.00004337361437e+01°)
6.93425806016538e+00	(-4.69630790411138e+01dB,-9.00004347360088e+01°)
6.95024317588766e+00	(-4.69430790397641e+01dB,-9.00004357381788e+01°)
6.96626514110737e+00	(-4.69230790384081e+01dB,-9.00004367426591e+01°)
6.98232404077140e+00	(-4.69030790370459e+01dB,-9.00004377494550e+01°)
6.99841996002242e+00	(-4.68830790356773e+01dB,-9.00004387585717e+01°)
7.01455298419940e+00	(-4.68630790343025e+01dB,-9.00004397700147e+01°)
7.03072319883802e+00	(-4.68430790329213e+01dB,-9.00004407837893e+01°)
7.04693068967115e+00	(-4.68230790315337e+01dB,-9.00004417999009e+01°)
7.06317554262930e+00	(-4.68030790301397e+01dB,-9.00004428183549e+01°)
7.07945784384106e+00	(-4.67830790287393e+01dB,-9.00004438391567e+01°)
7.09577767963357e+00	(-4.67630790273325e+01dB,-9.00004448623117e+01°)
7.11213513653297e+00	(-4.67430790259191e+01dB,-9.00004458878252e+01°)
7.12853030126487e+00	(-4.67230790244992e+01dB,-9.00004469157029e+01°)
7.14496326075481e+00	(-4.67030790230728e+01dB,-9.00004479459500e+01°)
7.16143410212869e+00	(-4.66830790216397e+01dB,-9.00004489785721e+01°)
7.17794291271329e+00	(-4.66630790202001e+01dB,-9.00004500135746e+01°)
7.19448978003667e+00	(-4.66430790187538e+01dB,-9.00004510509631e+01°)
7.21107479182867e+00	(-4.66230790173008e+01dB,-9.00004520907430e+01°)
7.22769803602137e+00	(-4.66030790158412e+01dB,-9.00004531329198e+01°)
7.24435960074957e+00	(-4.65830790143748e+01dB,-9.00004541774991e+01°)
7.26105957435121e+00	(-4.65630790129016e+01dB,-9.00004552244864e+01°)
7.27779804536791e+00	(-4.65430790114216e+01dB,-9.00004562738873e+01°)
7.29457510254535e+00	(-4.65230790099348e+01dB,-9.00004573257073e+01°)
7.31139083483384e+00	(-4.65030790084411e+01dB,-9.00004583799519e+01°)
7.32824533138870e+00	(-4.64830790069406e+01dB,-9.00004594366269e+01°)
7.34513868157081e+00	(-4.64630790054331e+01dB,-9.00004604957377e+01°)
7.36207097494702e+00	(-4.64430790039186e+01dB,-9.00004615572901e+01°)
7.37904230129067e+00	(-4.64230790023972e+01dB,-9.00004626212895e+01°)
7.39605275058203e+00	(-4.64030790008687e+01dB,-9.00004636877418e+01°)
7.41310241300883e+00	(-4.63830789993332e+01dB,-9.00004647566525e+01°)
7.43019137896667e+00	(-4.63630789977906e+01dB,-9.00004658280273e+01°)
7.44731973905954e+00	(-4.63430789962409e+01dB,-9.00004669018718e+01°)
7.46448758410032e+00	(-4.63230789946840e+01dB,-9.00004679781918e+01°)
7.48169500511120e+00	(-4.63030789931199e+01dB,-9.00004690569930e+01°)
7.49894209332421e+00	(-4.62830789915486e+01dB,-9.00004701382811e+01°)
7.51622894018170e+00	(-4.62630789899701e+01dB,-9.00004712220618e+01°)
7.53355563733682e+00	(-4.62430789883843e+01dB,-9.00004723083409e+01°)
7.55092227665399e+00	(-4.62230789867911e+01dB,-9.00004733971241e+01°)
7.56832895020939e+00	(-4.62030789851906e+01dB,-9.00004744884172e+01°)
7.58577575029148e+00	(-4.61830789835828e+01dB,-9.00004755822260e+01°)
7.60326276940146e+00	(-4.61630789819675e+01dB,-9.00004766785563e+01°)
7.62079010025376e+00	(-4.61430789803447e+01dB,-9.00004777774139e+01°)
7.63835783577655e+00	(-4.61230789787144e+01dB,-9.00004788788047e+01°)
7.65596606911220e+00	(-4.61030789770767e+01dB,-9.00004799827343e+01°)
7.67361489361783e+00	(-4.60830789754313e+01dB,-9.00004810892089e+01°)
7.69130440286573e+00	(-4.60630789737784e+01dB,-9.00004821982341e+01°)
7.70903469064394e+00	(-4.60430789721178e+01dB,-9.00004833098158e+01°)
7.72680585095666e+00	(-4.60230789704496e+01dB,-9.00004844239601e+01°)
7.74461797802482e+00	(-4.60030789687737e+01dB,-9.00004855406727e+01°)
7.76247116628655e+00	(-4.59830789670900e+01dB,-9.00004866599596e+01°)
7.78036551039767e+00	(-4.59630789653986e+01dB,-9.00004877818267e+01°)
7.79830110523222e+00	(-4.59430789636993e+01dB,-9.00004889062800e+01°)
7.81627804588292e+00	(-4.59230789619923e+01dB,-9.00004900333254e+01°)
7.83429642766174e+00	(-4.59030789602773e+01dB,-9.00004911629689e+01°)
7.85235634610034e+00	(-4.58830789585544e+01dB,-9.00004922952165e+01°)
7.87045789695061e+00	(-4.58630789568236e+01dB,-9.00004934300743e+01°)
7.88860117618517e+00	(-4.58430789550848e+01dB,-9.00004945675482e+01°)
7.90678627999787e+00	(-4.58230789533379e+01dB,-9.00004957076441e+01°)
7.92501330480434e+00	(-4.58030789515830e+01dB,-9.00004968503683e+01°)
7.94328234724243e+00	(-4.57830789498200e+01dB,-9.00004979957268e+01°)
7.96159350417280e+00	(-4.57630789480489e+01dB,-9.00004991437255e+01°)
7.97994687267938e+00	(-4.57430789462695e+01dB,-9.00005002943707e+01°)
7.99834255006990e+00	(-4.57230789444820e+01dB,-9.00005014476684e+01°)
8.01678063387640e+00	(-4.57030789426862e+01dB,-9.00005026036247e+01°)
8.03526122185578e+00	(-4.56830789408821e+01dB,-9.00005037622458e+01°)
8.05378441199028e+00	(-4.56630789390697e+01dB,-9.00005049235377e+01°)
8.07235030248799e+00	(-4.56430789372490e+01dB,-9.00005060875067e+01°)
8.09095899178343e+00	(-4.56230789354198e+01dB,-9.00005072541590e+01°)
8.10961057853801e+00	(-4.56030789335822e+01dB,-9.00005084235006e+01°)
8.12830516164060e+00	(-4.55830789317361e+01dB,-9.00005095955379e+01°)
8.14704284020800e+00	(-4.55630789298814e+01dB,-9.00005107702770e+01°)
8.16582371358553e+00	(-4.55430789280183e+01dB,-9.00005119477241e+01°)
8.18464788134750e+00	(-4.55230789261465e+01dB,-9.00005131278856e+01°)
8.20351544329778e+00	(-4.55030789242661e+01dB,-9.00005143107676e+01°)
8.22242649947031e+00	(-4.54830789223770e+01dB,-9.00005154963764e+01°)
8.24138115012962e+00	(-4.54630789204791e+01dB,-9.00005166847183e+01°)
8.26037949577138e+00	(-4.54430789185726e+01dB,-9.00005178757997e+01°)
8.27942163712294e+00	(-4.54230789166572e+01dB,-9.00005190696267e+01°)
8.29850767514382e+00	(-4.54030789147330e+01dB,-9.00005202662058e+01°)
8.31763771102630e+00	(-4.53830789127999e+01dB,-9.00005214655434e+01°)
8.33681184619593e+00	(-4.53630789108578e+01dB,-9.00005226676457e+01°)
8.35603018231207e+00	(-4.53430789089069e+01dB,-9.00005238725191e+01°)
8.37529282126841e+00	(-4.53230789069469e+01dB,-9.00005250801700e+01°)
8.39459986519356e+00	(-4.53030789049778e+01dB,-9.00005262906049e+01°)
8.41395141645154e+00	(-4.52830789029997e+01dB,-9.00005275038301e+01°)
8.43334757764234e+00	(-4.52630789010124e+01dB,-9.00005287198520e+01°)
8.45278845160248e+00	(-4.52430788990160e+01dB,-9.00005299386772e+01°)
8.47227414140555e+00	(-4.52230788970104e+01dB,-9.00005311603121e+01°)
8.49180475036272e+00	(-4.52030788949954e+01dB,-9.00005323847631e+01°)
8.51138038202334e+00	(-4.51830788929712e+01dB,-9.00005336120368e+01°)
8.53100114017547e+00	(-4.51630788909377e+01dB,-9.00005348421397e+01°)
8.55066712884641e+00	(-4.51430788888947e+01dB,-9.00005360750782e+01°)
8.57037845230327e+00	(-4.51230788868424e+01dB,-9.00005373108590e+01°)
8.59013521505353e+00	(-4.51030788847805e+01dB,-9.00005385494885e+01°)
8.60993752184558e+00	(-4.50830788827092e+01dB,-9.00005397909733e+01°)
8.62978547766927e+00	(-4.50630788806283e+01dB,-9.00005410353201e+01°)
8.64967918775650e+00	(-4.50430788785378e+01dB,-9.00005422825354e+01°)
8.66961875758173e+00	(-4.50230788764376e+01dB,-9.00005435326258e+01°)
8.68960429286258e+00	(-4.50030788743277e+01dB,-9.00005447855980e+01°)
8.70963589956037e+00	(-4.49830788722081e+01dB,-9.00005460414585e+01°)
8.72971368388068e+00	(-4.49630788700787e+01dB,-9.00005473002142e+01°)
8.74983775227392e+00	(-4.49430788679395e+01dB,-9.00005485618715e+01°)
8.77000821143591e+00	(-4.49230788657904e+01dB,-9.00005498264373e+01°)
8.79022516830840e+00	(-4.49030788636314e+01dB,-9.00005510939182e+01°)
8.81048873007970e+00	(-4.48830788614624e+01dB,-9.00005523643210e+01°)
8.83079900418518e+00	(-4.48630788592834e+01dB,-9.00005536376523e+01°)
8.85115609830791e+00	(-4.48430788570944e+01dB,-9.00005549139190e+01°)
8.87156012037916e+00	(-4.48230788548952e+01dB,-9.00005561931277e+01°)
8.89201117857903e+00	(-4.48030788526859e+01dB,-9.00005574752854e+01°)
8.91250938133700e+00	(-4.47830788504664e+01dB,-9.00005587603987e+01°)
8.93305483733250e+00	(-4.47630788482367e+01dB,-9.00005600484745e+01°)
8.95364765549548e+00	(-4.47430788459967e+01dB,-9.00005613395197e+01°)
8.97428794500703e+00	(-4.47230788437463e+01dB,-9.00005626335410e+01°)
8.99497581529990e+00	(-4.47030788414855e+01dB,-9.00005639305453e+01°)
9.01571137605911e+00	(-4.46830788392143e+01dB,-9.00005652305396e+01°)
9.03649473722255e+00	(-4.46630788369326e+01dB,-9.00005665335306e+01°)
9.05732600898154e+00	(-4.46430788346404e+01dB,-9.00005678395253e+01°)
9.07820530178139e+00	(-4.46230788323376e+01dB,-9.00005691485307e+01°)
9.09913272632205e+00	(-4.46030788300242e+01dB,-9.00005704605536e+01°)
9.12010839355863e+00	(-4.45830788277001e+01dB,-9.00005717756011e+01°)
9.14113241470203e+00	(-4.45630788253653e+01dB,-9.00005730936800e+01°)
9.16220490121953e+00	(-4.45430788230197e+01dB,-9.00005744147975e+01°)
9.18332596483534e+00	(-4.45230788206633e+01dB,-9.00005757389604e+01°)
9.20449571753124e+00	(-4.45030788182959e+01dB,-9.00005770661759e+01°)
9.22571427154716e+00	(-4.44830788159177e+01dB,-9.00005783964509e+01°)
9.24698173938175e+00	(-4.44630788135285e+01dB,-9.00005797297925e+01°)
9.26829823379301e+00	(-4.44430788111283e+01dB,-9.00005810662078e+01°)
9.28966386779888e+00	(-4.44230788087169e+01dB,-9.00005824057038e+01°)
9.31107875467782e+00	(-4.44030788062945e+01dB,-9.00005837482877e+01°)
9.33254300796943e+00	(-4.43830788038608e+01dB,-9.00005850939665e+01°)
9.35405674147503e+00	(-4.43630788014160e+01dB,-9.00005864427475e+01°)
9.37562006925832e+00	(-4.43430787989598e+01dB,-9.00005877946377e+01°)
9.39723310564589e+00	(-4.43230787964924e+01dB,-9.00005891496444e+01°)
9.41889596522792e+00	(-4.43030787940135e+01dB,-9.00005905077747e+01°)
9.44060876285874e+00	(-4.42830787915232e+01dB,-9.00005918690358e+01°)
9.46237161365744e+00	(-4.42630787890213e+01dB,-9.00005932334349e+01°)
9.48418463300848e+00	(-4.42430787865080e+01dB,-9.00005946009793e+01°)
9.50604793656232e+00	(-4.42230787839830e+01dB,-9.00005959716762e+01°)
9.52796164023602e+00	(-4.42030787814464e+01dB,-9.00005973455329e+01°)
9.54992586021386e+00	(-4.41830787788981e+01dB,-9.00005987225566e+01°)
9.57194071294794e+00	(-4.41630787763380e+01dB,-9.00006001027547e+01°)
9.59400631515883e+00	(-4.41430787737661e+01dB,-9.00006014861345e+01°)
9.61612278383614e+00	(-4.41230787711823e+01dB,-9.00006028727034e+01°)
9.63829023623920e+00	(-4.41030787685866e+01dB,-9.00006042624686e+01°)
9.66050878989763e+00	(-4.40830787659789e+01dB,-9.00006056554375e+01°)
9.68277856261198e+00	(-4.40630787633592e+01dB,-9.00006070516176e+01°)
9.70509967245439e+00	(-4.40430787607274e+01dB,-9.00006084510161e+01°)
9.72747223776914e+00	(-4.40230787580834e+01dB,-9.00006098536407e+01°)
9.74989637717336e+00	(-4.40030787554273e+01dB,-9.00006112594986e+01°)
9.77237220955759e+00	(-4.39830787527588e+01dB,-9.00006126685974e+01°)
9.79489985408647e+00	(-4.39630787500781e+01dB,-9.00006140809445e+01°)
9.81747943019932e+00	(-4.39430787473850e+01dB,-9.00006154965473e+01°)
9.84011105761082e+00	(-4.39230787446794e+01dB,-9.00006169154135e+01°)
9.86279485631158e+00	(-4.39030787419614e+01dB,-9.00006183375505e+01°)
9.88553094656887e+00	(-4.38830787392308e+01dB,-9.00006197629659e+01°)
9.90831944892715e+00	(-4.38630787364877e+01dB,-9.00006211916672e+01°)
9.93116048420881e+00	(-4.38430787337318e+01dB,-9.00006226236619e+01°)
9.95405417351474e+00	(-4.38230787309632e+01dB,-9.00006240589578e+01°)
9.97700063822500e+00	(-4.38030787281819e+01dB,-9.00006254975624e+01°)
9.99999999999947e+00	(-4.37830787253877e+01dB,-9.00006269394833e+01°)
1.00230523807785e+01	(-4.37630787225806e+01dB,-9.00006283847282e+01°)
1.00461579027834e+01	(-4.37430787197606e+01dB,-9.00006298333046e+01°)
1.00693166885175e+01	(-4.37230787169275e+01dB,-9.00006312852205e+01°)
1.00925288607663e+01	(-4.37030787140814e+01dB,-9.00006327404833e+01°)
1.01157945425984e+01	(-4.36830787112221e+01dB,-9.00006341991009e+01°)
1.01391138573662e+01	(-4.36630787083497e+01dB,-9.00006356610808e+01°)
1.01624869287064e+01	(-4.36430787054639e+01dB,-9.00006371264311e+01°)
1.01859138805406e+01	(-4.36230787025649e+01dB,-9.00006385951593e+01°)
1.02093948370762e+01	(-4.36030786996525e+01dB,-9.00006400672733e+01°)
1.02329299228070e+01	(-4.35830786967266e+01dB,-9.00006415427808e+01°)
1.02565192625135e+01	(-4.35630786937872e+01dB,-9.00006430216898e+01°)
1.02801629812642e+01	(-4.35430786908343e+01dB,-9.00006445040080e+01°)
1.03038612044156e+01	(-4.35230786878677e+01dB,-9.00006459897433e+01°)
1.03276140576134e+01	(-4.35030786848875e+01dB,-9.00006474789035e+01°)
1.03514216667929e+01	(-4.34830786818934e+01dB,-9.00006489714967e+01°)
1.03752841581796e+01	(-4.34630786788856e+01dB,-9.00006504675306e+01°)
1.03992016582900e+01	(-4.34430786758639e+01dB,-9.00006519670132e+01°)
1.04231742939325e+01	(-4.34230786728282e+01dB,-9.00006534699525e+01°)
1.04472021922074e+01	(-4.34030786697785e+01dB,-9.00006549763564e+01°)
1.04712854805084e+01	(-4.33830786667148e+01dB,-9.00006564862330e+01°)
1.04954242865227e+01	(-4.33630786636369e+01dB,-9.00006579995902e+01°)
1.05196187382317e+01	(-4.33430786605447e+01dB,-9.00006595164360e+01°)
1.05438689639120e+01	(-4.33230786574384e+01dB,-9.00006610367785e+01°)
1.05681750921360e+01	(-4.33030786543176e+01dB,-9.00006625606258e+01°)
1.05925372517723e+01	(-4.32830786511825e+01dB,-9.00006640879859e+01°)
1.06169555719867e+01	(-4.32630786480329e+01dB,-9.00006656188669e+01°)
1.06414301822426e+01	(-4.32430786448688e+01dB,-9.00006671532770e+01°)
1.06659612123020e+01	(-4.32230786416900e+01dB,-9.00006686912243e+01°)
1.06905487922260e+01	(-4.32030786384966e+01dB,-9.00006702327168e+01°)
1.07151930523755e+01	(-4.31830786352885e+01dB,-9.00006717777629e+01°)
1.07398941234119e+01	(-4.31630786320655e+01dB,-9.00006733263707e+01°)
1.07646521362978e+01	(-4.31430786288277e+01dB,-9.00006748785484e+01°)
1.07894672222977e+01	(-4.31230786255749e+01dB,-9.00006764343043e+01°)
1.08143395129788e+01	(-4.31030786223071e+01dB,-9.00006779936465e+01°)
1.08392691402114e+01	(-4.30830786190242e+01dB,-9.00006795565834e+01°)
1.08642562361701e+01	(-4.30630786157262e+01dB,-9.00006811231233e+01°)
1.08893009333337e+01	(-4.30430786124129e+01dB,-9.00006826932744e+01°)
1.09144033644870e+01	(-4.30230786090844e+01dB,-9.00006842670450e+01°)
1.09395636627203e+01	(-4.30030786057405e+01dB,-9.00006858444436e+01°)
1.09647819614312e+01	(-4.29830786023811e+01dB,-9.00006874254785e+01°)
1.09900583943246e+01	(-4.29630785990063e+01dB,-9.00006890101580e+01°)
1.10153930954135e+01	(-4.29430785956158e+01dB,-9.00006905984906e+01°)
1.10407861990201e+01	(-4.29230785922098e+01dB,-9.00006921904846e+01°)
1.10662378397760e+01	(-4.29030785887880e+01dB,-9.00006937861486e+01°)
1.10917481526234e+01	(-4.28830785853504e+01dB,-9.00006953854910e+01°)
1.11173172728153e+01	(-4.28630785818969e+01dB,-9.00006969885202e+01°)
1.11429453359167e+01	(-4.28430785784275e+01dB,-9.00006985952449e+01°)
1.11686324778050e+01	(-4.28230785749421e+01dB,-9.00007002056734e+01°)
1.11943788346709e+01	(-4.28030785714406e+01dB,-9.00007018198143e+01°)
1.12201845430190e+01	(-4.27830785679229e+01dB,-9.00007034376762e+01°)
1.12460497396686e+01	(-4.27630785643890e+01dB,-9.00007050592676e+01°)
1.12719745617545e+01	(-4.27430785608388e+01dB,-9.00007066845972e+01°)
1.12979591467273e+01	(-4.27230785572722e+01dB,-9.00007083136736e+01°)
1.13240036323549e+01	(-4.27030785536891e+01dB,-9.00007099465054e+01°)
1.13501081567225e+01	(-4.26830785500895e+01dB,-9.00007115831013e+01°)
1.13762728582337e+01	(-4.26630785464733e+01dB,-9.00007132234699e+01°)
1.14024978756110e+01	(-4.26430785428404e+01dB,-9.00007148676199e+01°)
1.14287833478971e+01	(-4.26230785391907e+01dB,-9.00007165155601e+01°)
1.14551294144547e+01	(-4.26030785355242e+01dB,-9.00007181672993e+01°)
1.14815362149682e+01	(-4.25830785318407e+01dB,-9.00007198228460e+01°)
1.15080038894437e+01	(-4.25630785281403e+01dB,-9.00007214822092e+01°)
1.15345325782103e+01	(-4.25430785244227e+01dB,-9.00007231453976e+01°)
1.15611224219203e+01	(-4.25230785206880e+01dB,-9.00007248124200e+01°)
1.15877735615506e+01	(-4.25030785169361e+01dB,-9.00007264832854e+01°)
1.16144861384028e+01	(-4.24830785131669e+01dB,-9.00007281580025e+01°)
1.16412602941043e+01	(-4.24630785093802e+01dB,-9.00007298365802e+01°)
1.16680961706090e+01	(-4.24430785055761e+01dB,-9.00007315190274e+01°)
1.16949939101980e+01	(-4.24230785017544e+01dB,-9.00007332053531e+01°)
1.17219536554806e+01	(-4.24030784979151e+01dB,-9.00007348955662e+01°)
1.17489755493946e+01	(-4.23830784940580e+01dB,-9.00007365896756e+01°)
1.17760597352074e+01	(-4.23630784901832e+01dB,-9.00007382876903e+01°)
1.18032063565166e+01	(-4.23430784862904e+01dB,-9.00007399896194e+01°)
1.18304155572510e+01	(-4.23230784823797e+01dB,-9.00007416954717e+01°)
1.18576874816709e+01	(-4.23030784784510e+01dB,-9.00007434052566e+01°)
1.18850222743695e+01	(-4.22830784745041e+01dB,-9.00007451189828e+01°)
1.19124200802731e+01	(-4.22630784705390e+01dB,-9.00007468366596e+01°)
1.19398810446420e+01	(-4.22430784665556e+01dB,-9.00007485582961e+01°)
1.19674053130717e+01	(-4.22230784625538e+01dB,-9.00007502839014e+01°)
1.19949930314931e+01	(-4.22030784585335e+01dB,-9.00007520134846e+01°)
1.20226443461734e+01	(-4.21830784544947e+01dB,-9.00007537470549e+01°)
1.20503594037173e+01	(-4.21630784504372e+01dB,-9.00007554846214e+01°)
1.20781383510671e+01	(-4.21430784463610e+01dB,-9.00007572261935e+01°)
1.21059813355041e+01	(-4.21230784422660e+01dB,-9.00007589717803e+01°)
1.21338885046491e+01	(-4.21030784381521e+01dB,-9.00007607213912e+01°)
1.21618600064630e+01	(-4.20830784340192e+01dB,-9.00007624750353e+01°)
1.21898959892480e+01	(-4.20630784298672e+01dB,-9.00007642327219e+01°)
1.22179966016480e+01	(-4.20430784256961e+01dB,-9.00007659944605e+01°)
1.22461619926498e+01	(-4.20230784215057e+01dB,-9.00007677602603e+01°)
1.22743923115834e+01	(-4.20030784172960e+01dB,-9.00007695301306e+01°)
1.23026877081231e+01	(-4.19830784130668e+01dB,-9.00007713040810e+01°)
1.23310483322884e+01	(-4.19630784088181e+01dB,-9.00007730821207e+01°)
1.23594743344444e+01	(-4.19430784045498e+01dB,-9.00007748642592e+01°)
1.23879658653030e+01	(-4.19230784002618e+01dB,-9.00007766505060e+01°)
1.24165230759234e+01	(-4.19030783959540e+01dB,-9.00007784408705e+01°)
1.24451461177131e+01	(-4.18830783916263e+01dB,-9.00007802353622e+01°)
1.24738351424287e+01	(-4.18630783872787e+01dB,-9.00007820339907e+01°)
1.25025903021765e+01	(-4.18430783829110e+01dB,-9.00007838367654e+01°)
1.25314117494134e+01	(-4.18230783785231e+01dB,-9.00007856436960e+01°)
1.25602996369480e+01	(-4.18030783741149e+01dB,-9.00007874547919e+01°)
1.25892541179409e+01	(-4.17830783696865e+01dB,-9.00007892700629e+01°)
1.26182753459060e+01	(-4.17630783652375e+01dB,-9.00007910895185e+01°)
1.26473634747108e+01	(-4.17430783607681e+01dB,-9.00007929131684e+01°)
1.26765186585777e+01	(-4.17230783562780e+01dB,-9.00007947410222e+01°)
1.27057410520847e+01	(-4.17030783517672e+01dB,-9.00007965730897e+01°)
1.27350308101659e+01	(-4.16830783472356e+01dB,-9.00007984093805e+01°)
1.27643880881127e+01	(-4.16630783426830e+01dB,-9.00008002499044e+01°)
1.27938130415745e+01	(-4.16430783381094e+01dB,-9.00008020946712e+01°)
1.28233058265595e+01	(-4.16230783335148e+01dB,-9.00008039436905e+01°)
1.28528665994354e+01	(-4.16030783288989e+01dB,-9.00008057969724e+01°)
1.28824955169306e+01	(-4.15830783242617e+01dB,-9.00008076545264e+01°)
1.29121927361346e+01	(-4.15630783196031e+01dB,-9.00008095163626e+01°)
1.29419584144991e+01	(-4.15430783149230e+01dB,-9.00008113824908e+01°)
1.29717927098388e+01	(-4.15230783102213e+01dB,-9.00008132529208e+01°)
1.30016957803321e+01	(-4.15030783054979e+01dB,-9.00008151276626e+01°)
1.30316677845222e+01	(-4.14830783007527e+01dB,-9.00008170067262e+01°)
1.30617088813176e+01	(-4.14630782959856e+01dB,-9.00008188901214e+01°)
1.30918192299933e+01	(-4.14430782911965e+01dB,-9.00008207778583e+01°)
1.31219989901912e+01	(-4.14230782863852e+01dB,-9.00008226699469e+01°)
